query_id,audit_id,concept,primary_locus,life_death_module,comparison_register,relationship_type,condition,query_text,s_c,s_r,cas,top_reference_id,top_reference_group,top_reference_text,top_reference_similarity,nearest_catholic_reference_id,nearest_catholic_reference_text,nearest_catholic_similarity,nearest_catholic_rank,nearest_comparison_reference_id,nearest_comparison_reference_text,nearest_comparison_similarity,nearest_comparison_rank,paraphrase_id,baseline_query_id,contrast_type,review_status
divine_providence_fortune_label_free_theological_p1,divine_providence_fortune,divine providence,Sin Grace and Redemption,false,fortune and chance,normatively_conflicting,label_free_theological,Divine providence concerns God's wise and loving governance of creation while respecting creaturely causality and freedom.,0.8262880588799216,0.5426272470430441,0.2836608118368775,divine_providence_fortune_c_1,catholic,"In a Catholic theological account, divine providence concerns God's wise and loving governance of creation while respecting creaturely causality and freedom.",0.8421328864021774,divine_providence_fortune_c_1,"In a Catholic theological account, divine providence concerns God's wise and loving governance of creation while respecting creaturely causality and freedom.",0.8421328864021774,1,divine_providence_fortune_r_2,"A disciplinary account of divine providence emphasizes events attributed primarily to luck, random occurrence, or impersonal circumstance.",0.5709730770559474,4,p1,divine_providence_fortune_natural_general_p1,general_to_label_free_theological,generated_unreviewed
divine_providence_fortune_label_free_theological_p2,divine_providence_fortune,divine providence,Sin Grace and Redemption,false,fortune and chance,normatively_conflicting,label_free_theological,Divine providence is understood through God's wise and loving governance of creation while respecting creaturely causality and freedom.,0.8327418954957911,0.5278013519371766,0.30494054355861455,divine_providence_fortune_c_3,catholic,"Within Catholic thought, divine providence is understood through God's wise and loving governance of creation while respecting creaturely causality and freedom.",0.8606215209633862,divine_providence_fortune_c_3,"Within Catholic thought, divine providence is understood through God's wise and loving governance of creation while respecting creaturely causality and freedom.",0.8606215209633862,1,divine_providence_fortune_r_2,"A disciplinary account of divine providence emphasizes events attributed primarily to luck, random occurrence, or impersonal circumstance.",0.5574452648414412,4,p2,divine_providence_fortune_natural_general_p2,general_to_label_free_theological,generated_unreviewed
divine_providence_fortune_label_free_theological_p3,divine_providence_fortune,divine providence,Sin Grace and Redemption,false,fortune and chance,normatively_conflicting,label_free_theological,An account of divine providence emphasizes God's wise and loving governance of creation while respecting creaturely causality and freedom.,0.7700275717677357,0.5658134993730725,0.20421407239466327,divine_providence_fortune_c_1,catholic,"In a Catholic theological account, divine providence concerns God's wise and loving governance of creation while respecting creaturely causality and freedom.",0.8020305132750483,divine_providence_fortune_c_1,"In a Catholic theological account, divine providence concerns God's wise and loving governance of creation while respecting creaturely causality and freedom.",0.8020305132750483,1,divine_providence_fortune_r_2,"A disciplinary account of divine providence emphasizes events attributed primarily to luck, random occurrence, or impersonal circumstance.",0.6535957707010147,4,p3,divine_providence_fortune_natural_general_p3,general_to_label_free_theological,generated_unreviewed
divine_providence_fortune_explicit_catholic_p1,divine_providence_fortune,divine providence,Sin Grace and Redemption,false,fortune and chance,normatively_conflicting,explicit_catholic,"In Catholic teaching, divine providence concerns God's wise and loving governance of creation while respecting creaturely causality and freedom.",0.9029789115818008,0.4663275871503347,0.4366513244314661,divine_providence_fortune_c_1,catholic,"In a Catholic theological account, divine providence concerns God's wise and loving governance of creation while respecting creaturely causality and freedom.",0.9233241523117812,divine_providence_fortune_c_1,"In a Catholic theological account, divine providence concerns God's wise and loving governance of creation while respecting creaturely causality and freedom.",0.9233241523117812,1,divine_providence_fortune_r_2,"A disciplinary account of divine providence emphasizes events attributed primarily to luck, random occurrence, or impersonal circumstance.",0.49864817314931104,4,p1,divine_providence_fortune_label_free_theological_p1,label_free_to_explicit_catholic,generated_unreviewed
divine_providence_fortune_explicit_catholic_p2,divine_providence_fortune,divine providence,Sin Grace and Redemption,false,fortune and chance,normatively_conflicting,explicit_catholic,"In Catholic teaching, divine providence is understood through God's wise and loving governance of creation while respecting creaturely causality and freedom.",0.9087748591749224,0.46866284423476706,0.44011201494015534,divine_providence_fortune_c_3,catholic,"Within Catholic thought, divine providence is understood through God's wise and loving governance of creation while respecting creaturely causality and freedom.",0.9486004937724907,divine_providence_fortune_c_3,"Within Catholic thought, divine providence is understood through God's wise and loving governance of creation while respecting creaturely causality and freedom.",0.9486004937724907,1,divine_providence_fortune_r_2,"A disciplinary account of divine providence emphasizes events attributed primarily to luck, random occurrence, or impersonal circumstance.",0.5006307311064031,4,p2,divine_providence_fortune_label_free_theological_p2,label_free_to_explicit_catholic,generated_unreviewed
divine_providence_fortune_explicit_catholic_p3,divine_providence_fortune,divine providence,Sin Grace and Redemption,false,fortune and chance,normatively_conflicting,explicit_catholic,"In Catholic teaching, an account of divine providence emphasizes God's wise and loving governance of creation while respecting creaturely causality and freedom.",0.8869622447654905,0.5047993931877965,0.3821628515776939,divine_providence_fortune_c_1,catholic,"In a Catholic theological account, divine providence concerns God's wise and loving governance of creation while respecting creaturely causality and freedom.",0.9185126496005175,divine_providence_fortune_c_1,"In a Catholic theological account, divine providence concerns God's wise and loving governance of creation while respecting creaturely causality and freedom.",0.9185126496005175,1,divine_providence_fortune_r_2,"A disciplinary account of divine providence emphasizes events attributed primarily to luck, random occurrence, or impersonal circumstance.",0.5809626711693548,4,p3,divine_providence_fortune_label_free_theological_p3,label_free_to_explicit_catholic,generated_unreviewed
divine_providence_fortune_integrative_p1,divine_providence_fortune,divine providence,Sin Grace and Redemption,false,fortune and chance,normatively_conflicting,integrative,"Divine providence can involve events attributed primarily to luck, random occurrence, or impersonal circumstance, while theological reflection also concerns God's wise and loving governance of creation while respecting creaturely causality and freedom.",0.7664697959097019,0.720022487902264,0.046447308007437904,divine_providence_fortune_c_1,catholic,"In a Catholic theological account, divine providence concerns God's wise and loving governance of creation while respecting creaturely causality and freedom.",0.7886390784669651,divine_providence_fortune_c_1,"In a Catholic theological account, divine providence concerns God's wise and loving governance of creation while respecting creaturely causality and freedom.",0.7886390784669651,1,divine_providence_fortune_r_2,"A disciplinary account of divine providence emphasizes events attributed primarily to luck, random occurrence, or impersonal circumstance.",0.7495827224087812,4,p1,divine_providence_fortune_natural_general_p1,general_to_integrative,generated_unreviewed
divine_providence_fortune_integrative_p2,divine_providence_fortune,divine providence,Sin Grace and Redemption,false,fortune and chance,normatively_conflicting,integrative,"An account of divine providence may include events attributed primarily to luck, random occurrence, or impersonal circumstance together with God's wise and loving governance of creation while respecting creaturely causality and freedom.",0.690172385471933,0.7299862329250265,-0.039813847453093465,divine_providence_fortune_r_2,comparison,"A disciplinary account of divine providence emphasizes events attributed primarily to luck, random occurrence, or impersonal circumstance.",0.8041601124300732,divine_providence_fortune_c_1,"In a Catholic theological account, divine providence concerns God's wise and loving governance of creation while respecting creaturely causality and freedom.",0.7417519437009334,2,divine_providence_fortune_r_2,"A disciplinary account of divine providence emphasizes events attributed primarily to luck, random occurrence, or impersonal circumstance.",0.8041601124300732,1,p2,divine_providence_fortune_natural_general_p2,general_to_integrative,generated_unreviewed
divine_providence_fortune_integrative_p3,divine_providence_fortune,divine providence,Sin Grace and Redemption,false,fortune and chance,normatively_conflicting,integrative,"Discussion of divine providence can retain both events attributed primarily to luck, random occurrence, or impersonal circumstance and God's wise and loving governance of creation while respecting creaturely causality and freedom.",0.6937630839281442,0.689392194917398,0.004370889010746226,divine_providence_fortune_r_2,comparison,"A disciplinary account of divine providence emphasizes events attributed primarily to luck, random occurrence, or impersonal circumstance.",0.7209388758223919,divine_providence_fortune_c_2,Catholic reflection on divine providence emphasizes God's wise and loving governance of creation while respecting creaturely causality and freedom.,0.7088672905244091,2,divine_providence_fortune_r_2,"A disciplinary account of divine providence emphasizes events attributed primarily to luck, random occurrence, or impersonal circumstance.",0.7209388758223919,1,p3,divine_providence_fortune_natural_general_p3,general_to_integrative,generated_unreviewed
miracle_anomaly_bare_p1,miracle_anomaly,miracle,Sin Grace and Redemption,false,unexplained anomaly,valid_but_partial,bare,miracle,0.4393041192024227,0.5228027141301691,-0.08349859492774642,miracle_anomaly_r_3,comparison,"Within this comparison field, miracle is described through an unusual event not yet explained by available scientific or statistical models.",0.5709300999160604,miracle_anomaly_c_1,"In a Catholic theological account, miracle concerns an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.4569014101986037,3,miracle_anomaly_r_3,"Within this comparison field, miracle is described through an unusual event not yet explained by available scientific or statistical models.",0.5709300999160604,1,p1,,,generated_unreviewed
miracle_anomaly_natural_general_p1,miracle_anomaly,miracle,Sin Grace and Redemption,false,unexplained anomaly,valid_but_partial,natural_general,Miracle may be described through an unusual event not yet explained by available scientific or statistical models.,0.456604093932933,0.774632192169291,-0.318028098236358,miracle_anomaly_r_3,comparison,"Within this comparison field, miracle is described through an unusual event not yet explained by available scientific or statistical models.",0.8126625250965045,miracle_anomaly_c_1,"In a Catholic theological account, miracle concerns an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.46572131223626884,4,miracle_anomaly_r_3,"Within this comparison field, miracle is described through an unusual event not yet explained by available scientific or statistical models.",0.8126625250965045,1,p1,miracle_anomaly_bare_p1,bare_to_general,generated_unreviewed
miracle_anomaly_natural_general_p2,miracle_anomaly,miracle,Sin Grace and Redemption,false,unexplained anomaly,valid_but_partial,natural_general,"In a contemporary disciplinary account, miracle involves an unusual event not yet explained by available scientific or statistical models.",0.5207108739615439,0.7869924718131435,-0.26628159785159955,miracle_anomaly_r_2,comparison,A disciplinary account of miracle emphasizes an unusual event not yet explained by available scientific or statistical models.,0.9300540733813085,miracle_anomaly_c_1,"In a Catholic theological account, miracle concerns an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.5546702128017988,4,miracle_anomaly_r_2,A disciplinary account of miracle emphasizes an unusual event not yet explained by available scientific or statistical models.,0.9300540733813085,1,p2,miracle_anomaly_bare_p1,bare_to_general,generated_unreviewed
miracle_anomaly_natural_general_p3,miracle_anomaly,miracle,Sin Grace and Redemption,false,unexplained anomaly,valid_but_partial,natural_general,A discussion of miracle focuses on an unusual event not yet explained by available scientific or statistical models.,0.4767141052404711,0.769486834423536,-0.29277272918306496,miracle_anomaly_r_2,comparison,A disciplinary account of miracle emphasizes an unusual event not yet explained by available scientific or statistical models.,0.7941262574124248,miracle_anomaly_c_2,Catholic reflection on miracle emphasizes an extraordinary sign of God's action within creation that discloses grace and serves salvation.,0.48976887670440433,4,miracle_anomaly_r_2,A disciplinary account of miracle emphasizes an unusual event not yet explained by available scientific or statistical models.,0.7941262574124248,1,p3,miracle_anomaly_bare_p1,bare_to_general,generated_unreviewed
miracle_anomaly_natural_ambiguous_p1,miracle_anomaly,miracle,Sin Grace and Redemption,false,unexplained anomaly,valid_but_partial,natural_ambiguous,"What does miracle mean when moral, social, and theological perspectives may all be involved?",0.5036529279220372,0.5085542917926018,-0.004901363870564612,miracle_anomaly_c_1,catholic,"In a Catholic theological account, miracle concerns an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.5308534774947836,miracle_anomaly_c_1,"In a Catholic theological account, miracle concerns an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.5308534774947836,1,miracle_anomaly_r_1,"In the specified comparison register, miracle concerns an unusual event not yet explained by available scientific or statistical models.",0.509771734944958,2,p1,miracle_anomaly_natural_general_p1,general_to_ambiguous,generated_unreviewed
miracle_anomaly_natural_ambiguous_p2,miracle_anomaly,miracle,Sin Grace and Redemption,false,unexplained anomaly,valid_but_partial,natural_ambiguous,How should a person understand miracle when more than one semantic register may be relevant?,0.43275796235874325,0.5050610237811383,-0.07230306142239501,miracle_anomaly_r_1,comparison,"In the specified comparison register, miracle concerns an unusual event not yet explained by available scientific or statistical models.",0.5539105559405414,miracle_anomaly_c_1,"In a Catholic theological account, miracle concerns an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.44343090986992273,4,miracle_anomaly_r_1,"In the specified comparison register, miracle concerns an unusual event not yet explained by available scientific or statistical models.",0.5539105559405414,1,p2,miracle_anomaly_natural_general_p2,general_to_ambiguous,generated_unreviewed
miracle_anomaly_natural_ambiguous_p3,miracle_anomaly,miracle,Sin Grace and Redemption,false,unexplained anomaly,valid_but_partial,natural_ambiguous,Which dimensions of miracle matter when its meaning is not fully specified?,0.3976719681840686,0.5157837606317419,-0.11811179244767334,miracle_anomaly_r_1,comparison,"In the specified comparison register, miracle concerns an unusual event not yet explained by available scientific or statistical models.",0.537590874998649,miracle_anomaly_c_1,"In a Catholic theological account, miracle concerns an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.4010710477823471,4,miracle_anomaly_r_1,"In the specified comparison register, miracle concerns an unusual event not yet explained by available scientific or statistical models.",0.537590874998649,1,p3,miracle_anomaly_natural_general_p3,general_to_ambiguous,generated_unreviewed
miracle_anomaly_label_free_theological_p1,miracle_anomaly,miracle,Sin Grace and Redemption,false,unexplained anomaly,valid_but_partial,label_free_theological,Miracle concerns an extraordinary sign of God's action within creation that discloses grace and serves salvation.,0.8158726887397002,0.5201592022087116,0.2957134865309886,miracle_anomaly_c_1,catholic,"In a Catholic theological account, miracle concerns an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.8482922716245305,miracle_anomaly_c_1,"In a Catholic theological account, miracle concerns an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.8482922716245305,1,miracle_anomaly_r_1,"In the specified comparison register, miracle concerns an unusual event not yet explained by available scientific or statistical models.",0.525155860561811,4,p1,miracle_anomaly_natural_general_p1,general_to_label_free_theological,generated_unreviewed
miracle_anomaly_label_free_theological_p2,miracle_anomaly,miracle,Sin Grace and Redemption,false,unexplained anomaly,valid_but_partial,label_free_theological,Miracle is understood through an extraordinary sign of God's action within creation that discloses grace and serves salvation.,0.8204915978044446,0.523344268789787,0.29714732901465757,miracle_anomaly_c_3,catholic,"Within Catholic thought, miracle is understood through an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.839953687788071,miracle_anomaly_c_3,"Within Catholic thought, miracle is understood through an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.839953687788071,1,miracle_anomaly_r_3,"Within this comparison field, miracle is described through an unusual event not yet explained by available scientific or statistical models.",0.5438256999784291,4,p2,miracle_anomaly_natural_general_p2,general_to_label_free_theological,generated_unreviewed
miracle_anomaly_label_free_theological_p3,miracle_anomaly,miracle,Sin Grace and Redemption,false,unexplained anomaly,valid_but_partial,label_free_theological,An account of miracle emphasizes an extraordinary sign of God's action within creation that discloses grace and serves salvation.,0.8068484894703479,0.5360413975526465,0.27080709191770147,miracle_anomaly_c_1,catholic,"In a Catholic theological account, miracle concerns an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.8413307196364489,miracle_anomaly_c_1,"In a Catholic theological account, miracle concerns an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.8413307196364489,1,miracle_anomaly_r_2,A disciplinary account of miracle emphasizes an unusual event not yet explained by available scientific or statistical models.,0.6191277093614109,4,p3,miracle_anomaly_natural_general_p3,general_to_label_free_theological,generated_unreviewed
miracle_anomaly_explicit_catholic_p1,miracle_anomaly,miracle,Sin Grace and Redemption,false,unexplained anomaly,valid_but_partial,explicit_catholic,"In Catholic teaching, miracle concerns an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.8870862896674807,0.421510645424132,0.4655756442433487,miracle_anomaly_c_1,catholic,"In a Catholic theological account, miracle concerns an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.9188227466801717,miracle_anomaly_c_1,"In a Catholic theological account, miracle concerns an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.9188227466801717,1,miracle_anomaly_r_2,A disciplinary account of miracle emphasizes an unusual event not yet explained by available scientific or statistical models.,0.44526973062992903,4,p1,miracle_anomaly_label_free_theological_p1,label_free_to_explicit_catholic,generated_unreviewed
miracle_anomaly_explicit_catholic_p2,miracle_anomaly,miracle,Sin Grace and Redemption,false,unexplained anomaly,valid_but_partial,explicit_catholic,"In Catholic teaching, miracle is understood through an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.8986478509749203,0.43040096651878973,0.46824688445613055,miracle_anomaly_c_3,catholic,"Within Catholic thought, miracle is understood through an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.9401424654433281,miracle_anomaly_c_3,"Within Catholic thought, miracle is understood through an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.9401424654433281,1,miracle_anomaly_r_2,A disciplinary account of miracle emphasizes an unusual event not yet explained by available scientific or statistical models.,0.45678412930671486,4,p2,miracle_anomaly_label_free_theological_p2,label_free_to_explicit_catholic,generated_unreviewed
miracle_anomaly_explicit_catholic_p3,miracle_anomaly,miracle,Sin Grace and Redemption,false,unexplained anomaly,valid_but_partial,explicit_catholic,"In Catholic teaching, an account of miracle emphasizes an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.87291183528587,0.4753972791604206,0.3975145561254494,miracle_anomaly_c_1,catholic,"In a Catholic theological account, miracle concerns an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.8938278409134109,miracle_anomaly_c_1,"In a Catholic theological account, miracle concerns an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.8938278409134109,1,miracle_anomaly_r_2,A disciplinary account of miracle emphasizes an unusual event not yet explained by available scientific or statistical models.,0.5593266520259571,4,p3,miracle_anomaly_label_free_theological_p3,label_free_to_explicit_catholic,generated_unreviewed
miracle_anomaly_integrative_p1,miracle_anomaly,miracle,Sin Grace and Redemption,false,unexplained anomaly,valid_but_partial,integrative,"Miracle can involve an unusual event not yet explained by available scientific or statistical models, while theological reflection also concerns an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.731381086788243,0.6866708248620302,0.044710261926212747,miracle_anomaly_c_1,catholic,"In a Catholic theological account, miracle concerns an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.7576164829020307,miracle_anomaly_c_1,"In a Catholic theological account, miracle concerns an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.7576164829020307,1,miracle_anomaly_r_3,"Within this comparison field, miracle is described through an unusual event not yet explained by available scientific or statistical models.",0.706411985825139,3,p1,miracle_anomaly_natural_general_p1,general_to_integrative,generated_unreviewed
miracle_anomaly_integrative_p2,miracle_anomaly,miracle,Sin Grace and Redemption,false,unexplained anomaly,valid_but_partial,integrative,An account of miracle may include an unusual event not yet explained by available scientific or statistical models together with an extraordinary sign of God's action within creation that discloses grace and serves salvation.,0.7231888253532937,0.6955316542525711,0.027657171100722522,miracle_anomaly_r_2,comparison,A disciplinary account of miracle emphasizes an unusual event not yet explained by available scientific or statistical models.,0.7738793801514836,miracle_anomaly_c_1,"In a Catholic theological account, miracle concerns an extraordinary sign of God's action within creation that discloses grace and serves salvation.",0.762752535381793,2,miracle_anomaly_r_2,A disciplinary account of miracle emphasizes an unusual event not yet explained by available scientific or statistical models.,0.7738793801514836,1,p2,miracle_anomaly_natural_general_p2,general_to_integrative,generated_unreviewed
miracle_anomaly_integrative_p3,miracle_anomaly,miracle,Sin Grace and Redemption,false,unexplained anomaly,valid_but_partial,integrative,Discussion of miracle can retain both an unusual event not yet explained by available scientific or statistical models and an extraordinary sign of God's action within creation that discloses grace and serves salvation.,0.7067283429309529,0.6704814605504362,0.036246882380516654,miracle_anomaly_c_2,catholic,Catholic reflection on miracle emphasizes an extraordinary sign of God's action within creation that discloses grace and serves salvation.,0.7203468278440106,miracle_anomaly_c_2,Catholic reflection on miracle emphasizes an extraordinary sign of God's action within creation that discloses grace and serves salvation.,0.7203468278440106,1,miracle_anomaly_r_2,A disciplinary account of miracle emphasizes an unusual event not yet explained by available scientific or statistical models.,0.694079017946211,3,p3,miracle_anomaly_natural_general_p3,general_to_integrative,generated_unreviewed
revelation_disclosure_bare_p1,revelation_disclosure,revelation,Sin Grace and Redemption,false,disclosure of information,alternative_lexical_senses,bare,revelation,0.4730369398796778,0.5739223950127089,-0.1008854551330311,revelation_disclosure_r_3,comparison,"Within this comparison field, revelation is described through the act of making previously hidden information publicly or personally known.",0.6109494954247342,revelation_disclosure_c_1,"In a Catholic theological account, revelation concerns God's self-communication in history, fulfilled in Christ and transmitted through Scripture and Tradition.",0.5003249023931797,4,revelation_disclosure_r_3,"Within this comparison field, revelation is described through the act of making previously hidden information publicly or personally known.",0.6109494954247342,1,p1,,,generated_unreviewed
revelation_disclosure_natural_general_p1,revelation_disclosure,revelation,Sin Grace and Redemption,false,disclosure of information,alternative_lexical_senses,natural_general,Revelation may be described through the act of making previously hidden information publicly or personally known.,0.48859725590016106,0.7522694684610572,-0.2636722125608962,revelation_disclosure_r_3,comparison,"Within this comparison field, revelation is described through the act of making previously hidden information publicly or personally known.",0.8133363418265602,revelation_disclosure_c_1,"In a Catholic theological account, revelation concerns God's self-communication in history, fulfilled in Christ and transmitted through Scripture and Tradition.",0.5208012506456224,4,revelation_disclosure_r_3,"Within this comparison field, revelation is described through the act of making previously hidden information publicly or personally known.",0.8133363418265602,1,p1,revelation_disclosure_bare_p1,bare_to_general,generated_unreviewed
revelation_disclosure_natural_general_p2,revelation_disclosure,revelation,Sin Grace and Redemption,false,disclosure of information,alternative_lexical_senses,natural_general,"In a contemporary disciplinary account, revelation involves the act of making previously hidden information publicly or personally known.",0.5506936274166198,0.7722687781467609,-0.2215751507301411,revelation_disclosure_r_2,comparison,A disciplinary account of revelation emphasizes the act of making previously hidden information publicly or personally known.,0.9119713918509136,revelation_disclosure_c_1,"In a Catholic theological account, revelation concerns God's self-communication in history, fulfilled in Christ and transmitted through Scripture and Tradition.",0.6247471332872938,4,revelation_disclosure_r_2,A disciplinary account of revelation emphasizes the act of making previously hidden information publicly or personally known.,0.9119713918509136,1,p2,revelation_disclosure_bare_p1,bare_to_general,generated_unreviewed
revelation_disclosure_natural_general_p3,revelation_disclosure,revelation,Sin Grace and Redemption,false,disclosure of information,alternative_lexical_senses,natural_general,A discussion of revelation focuses on the act of making previously hidden information publicly or personally known.,0.5231441877140947,0.7509918977801006,-0.2278477100660059,revelation_disclosure_r_3,comparison,"Within this comparison field, revelation is described through the act of making previously hidden information publicly or personally known.",0.7788256907863147,revelation_disclosure_c_1,"In a Catholic theological account, revelation concerns God's self-communication in history, fulfilled in Christ and transmitted through Scripture and Tradition.",0.5478829698457505,4,revelation_disclosure_r_3,"Within this comparison field, revelation is described through the act of making previously hidden information publicly or personally known.",0.7788256907863147,1,p3,revelation_disclosure_bare_p1,bare_to_general,generated_unreviewed
revelation_disclosure_natural_ambiguous_p1,revelation_disclosure,revelation,Sin Grace and Redemption,false,disclosure of information,alternative_lexical_senses,natural_ambiguous,"What does revelation mean when moral, social, and theological perspectives may all be involved?",0.457329797443011,0.47374966571780974,-0.016419868274798743,revelation_disclosure_r_2,comparison,A disciplinary account of revelation emphasizes the act of making previously hidden information publicly or personally known.,0.5028924185356056,revelation_disclosure_c_1,"In a Catholic theological account, revelation concerns God's self-communication in history, fulfilled in Christ and transmitted through Scripture and Tradition.",0.4754787576728674,3,revelation_disclosure_r_2,A disciplinary account of revelation emphasizes the act of making previously hidden information publicly or personally known.,0.5028924185356056,1,p1,revelation_disclosure_natural_general_p1,general_to_ambiguous,generated_unreviewed
revelation_disclosure_natural_ambiguous_p2,revelation_disclosure,revelation,Sin Grace and Redemption,false,disclosure of information,alternative_lexical_senses,natural_ambiguous,How should a person understand revelation when more than one semantic register may be relevant?,0.4186000361780739,0.43933981121914395,-0.020739775041070052,revelation_disclosure_r_1,comparison,"In the specified comparison register, revelation concerns the act of making previously hidden information publicly or personally known.",0.47036953554352395,revelation_disclosure_c_2,"Catholic reflection on revelation emphasizes God's self-communication in history, fulfilled in Christ and transmitted through Scripture and Tradition.",0.4257350396878314,3,revelation_disclosure_r_1,"In the specified comparison register, revelation concerns the act of making previously hidden information publicly or personally known.",0.47036953554352395,1,p2,revelation_disclosure_natural_general_p2,general_to_ambiguous,generated_unreviewed
revelation_disclosure_natural_ambiguous_p3,revelation_disclosure,revelation,Sin Grace and Redemption,false,disclosure of information,alternative_lexical_senses,natural_ambiguous,Which dimensions of revelation matter when its meaning is not fully specified?,0.4507672386823201,0.4391506184313095,0.011616620251010623,revelation_disclosure_r_2,comparison,A disciplinary account of revelation emphasizes the act of making previously hidden information publicly or personally known.,0.45806690946039674,revelation_disclosure_c_3,"Within Catholic thought, revelation is understood through God's self-communication in history, fulfilled in Christ and transmitted through Scripture and Tradition.",0.4527612465605732,2,revelation_disclosure_r_2,A disciplinary account of revelation emphasizes the act of making previously hidden information publicly or personally known.,0.45806690946039674,1,p3,revelation_disclosure_natural_general_p3,general_to_ambiguous,generated_unreviewed
revelation_disclosure_label_free_theological_p1,revelation_disclosure,revelation,Sin Grace and Redemption,false,disclosure of information,alternative_lexical_senses,label_free_theological,"Revelation concerns God's self-communication in history, fulfilled in Christ and transmitted through Scripture and Tradition.",0.8121897989349636,0.4939098325457782,0.3182799663891854,revelation_disclosure_c_2,catholic,"Catholic reflection on revelation emphasizes God's self-communication in history, fulfilled in Christ and transmitted through Scripture and Tradition.",0.8231148593936958,revelation_disclosure_c_2,"Catholic reflection on revelation emphasizes God's self-communication in history, fulfilled in Christ and transmitted through Scripture and Tradition.",0.8231148593936958,1,revelation_disclosure_r_2,A disciplinary account of revelation emphasizes the act of making previously hidden information publicly or personally known.,0.516120400307786,4,p1,revelation_disclosure_natural_general_p1,general_to_label_free_theological,generated_unreviewed
revelation_disclosure_label_free_theological_p2,revelation_disclosure,revelation,Sin Grace and Redemption,false,disclosure of information,alternative_lexical_senses,label_free_theological,"Revelation is understood through God's self-communication in history, fulfilled in Christ and transmitted through Scripture and Tradition.",0.8112314628196229,0.4706769858395152,0.34055447698010766,revelation_disclosure_c_3,catholic,"Within Catholic thought, revelation is understood through God's self-communication in history, fulfilled in Christ and transmitted through Scripture and Tradition.",0.8344311237338269,revelation_disclosure_c_3,"Within Catholic thought, revelation is understood through God's self-communication in history, fulfilled in Christ and transmitted through Scripture and Tradition.",0.8344311237338269,1,revelation_disclosure_r_3,"Within this comparison field, revelation is described through the act of making previously hidden information publicly or personally known.",0.496272242948365,4,p2,revelation_disclosure_natural_general_p2,general_to_label_free_theological,generated_unreviewed
revelation_disclosure_label_free_theological_p3,revelation_disclosure,revelation,Sin Grace and Redemption,false,disclosure of information,alternative_lexical_senses,label_free_theological,"An account of revelation emphasizes God's self-communication in history, fulfilled in Christ and transmitted through Scripture and Tradition.",0.8085628104316767,0.4888065740121161,0.3197562364195606,revelation_disclosure_c_1,catholic,"In a Catholic theological account, revelation concerns God's self-communication in history, fulfilled in Christ and transmitted through Scripture and Tradition.",0.8273435558390495,revelation_disclosure_c_1,"In a Catholic theological account, revelation concerns God's self-communication in history, fulfilled in Christ and transmitted through Scripture and Tradition.",0.8273435558390495,1,revelation_disclosure_r_2,A disciplinary account of revelation emphasizes the act of making previously hidden information publicly or personally known.,0.5965972418647927,4,p3,revelation_disclosure_natural_general_p3,general_to_label_free_theological,generated_unreviewed
revelation_disclosure_explicit_catholic_p1,revelation_disclosure,revelation,Sin Grace and Redemption,false,disclosure of information,alternative_lexical_senses,explicit_catholic,"In Catholic teaching, revelation concerns God's self-communication in history, fulfilled in Christ and transmitted through Scripture and Tradition.",0.8994762463263779,0.48072188886046335,0.41875435746591455,revelation_disclosure_c_1,catholic,"In a Catholic theological account, revelation concerns God's self-communication in history, fulfilled in Christ and transmitted through Scripture and Tradition.",0.9211093635836536,revelation_disclosure_c_1,"In a Catholic theological account, revelation concerns God's self-communication in history, fulfilled in Christ and transmitted through Scripture and Tradition.",0.9211093635836536,1,revelation_disclosure_r_2,A disciplinary account of revelation emphasizes the act of making previously hidden information publicly or personally known.,0.5158380575070707,4,p1,revelation_disclosure_label_free_theological_p1,label_free_to_explicit_catholic,generated_unreviewed
