embedding_id,text_sha256,text,roles,dimensions,l2_norm
embedding_02214,52df00269a1773837d698480997742c25aec51ce8e7a57368bfe35cd03b27109,"The meaning of justification is presented through God's gracious action forgiving sin, making the person righteous, and restoring communion.",validation:clear_register:catholic,3072,0.9998928308486938
embedding_02215,63309d249d642ccd350f00139080394bc6478057c90f270cdd30b304fb0fb531,"The meaning of justification may include a legal reason that warrants conduct or a judgment that removes liability while also retaining God's gracious action forgiving sin, making the person righteous, and restoring communion.",validation:integrative:integrative,3072,1.0000683069229126
embedding_02216,f0b48f4c4699678af9b2b58cdf8c3f3fc1263550207a6c35062754c47d78af60,The meaning of law is presented through an ordinance of reason serving justice and the common good within moral order.,validation:clear_register:catholic,3072,1.00044846534729
embedding_02217,02073741511ad898b3a7d402a959274561b726ebf081a87e55ae61c4ac781bc6,The meaning of law may include rules formally enacted and enforced by political institutions while also retaining an ordinance of reason serving justice and the common good within moral order.,validation:integrative:integrative,3072,0.9998083114624023
embedding_02218,2692e4899ba478f9886c2fc55ae9f4a2413a396a7a550935e7da8af09e11e5b9,"The meaning of license is presented through misuse of freedom when choice is detached from truth, responsibility, and the good.",validation:clear_register:catholic,3072,0.9999099969863892
embedding_02219,a74f973b997900e618c837117322f99eded7c65918bce24e4ea994a358c74c9b,"The meaning of license may include formal permission granted by law or an authorised institution while also retaining misuse of freedom when choice is detached from truth, responsibility, and the good.",validation:integrative:integrative,3072,1.0001964569091797
embedding_02220,689adc2c751c221c736c37c89ba452591cad9cf35d448f13788b51a9aca27504,The meaning of liturgy is presented through the public worship of the Church and participation in Christ's priestly work.,validation:clear_register:catholic,3072,0.9997413754463196
embedding_02221,ca76c09fe34e6ccb29f90fd2299575dd86c8e4a65d01fd3547eeecb023d8e068,"The meaning of liturgy may include a prescribed sequence of ceremonial words, gestures, and communal actions while also retaining the public worship of the Church and participation in Christ's priestly work.",validation:integrative:integrative,3072,0.9998605251312256
embedding_02222,443f67e949cfbb8b9838a8c7f7adc0129008f8223e32265401040810d9df0472,The meaning of love is presented through self-giving participation in divine love ordered toward the good of the other.,validation:clear_register:catholic,3072,0.9996788501739502
embedding_02223,80bd37458a9b253b11cac39c3bca85c5a7ba45fb46caceca31b8d3e65762b6c9,"The meaning of love may include affection, attraction, attachment, intimacy, and romantic partnership while also retaining self-giving participation in divine love ordered toward the good of the other.",validation:integrative:integrative,3072,1.0000098943710327
embedding_02224,84a6e410a1c5bcc26b8b3f52869c7487752a91a16421eb2a4ee6bb590a7ae21d,"The meaning of marital fidelity is presented through covenantal faithfulness, permanence, truthfulness, and mutual self-gift between spouses.",validation:clear_register:catholic,3072,0.9995185136795044
embedding_02225,165ee96d5e27483cd27d95489d6b6cacd94c3315f97bd5eff78c9c5ef13c84f1,"The meaning of marital fidelity may include agreement to sexual or romantic exclusivity within a partnership while also retaining covenantal faithfulness, permanence, truthfulness, and mutual self-gift between spouses.",validation:integrative:integrative,3072,0.9999616146087646
embedding_02226,2315e93122785e26fa47ec0ecfd87fe6308e249bccb221f34fad62d586da059f,The meaning of marriage is presented through a faithful and fruitful covenantal communion of spouses with sacramental significance.,validation:clear_register:catholic,3072,0.9997019171714783
embedding_02227,def0e11b9297d43845456d57b1f60c93daad41615a94b45c3beef2548cb3f502,The meaning of marriage may include a legally recognised union creating civil rights and obligations while also retaining a faithful and fruitful covenantal communion of spouses with sacramental significance.,validation:integrative:integrative,3072,0.9999978542327881
embedding_02228,832d26b42cec9414c77f13bee5913436fa91cbb08961ba92e7dc133ef9d4bb7c,The meaning of mercy is presented through compassionate love responding to suffering and sin with forgiveness and restoration.,validation:clear_register:catholic,3072,0.9998977780342102
embedding_02229,574bcd516f40d2221ff1b1d2ceb53a043de6d1148eef648971a9e4c13c92fd54,The meaning of mercy may include reduction or suspension of a penalty that could otherwise be imposed while also retaining compassionate love responding to suffering and sin with forgiveness and restoration.,validation:integrative:integrative,3072,1.0001394748687744
embedding_02230,9c1778ee581d15200f73212cdcc76def390ca900d3a6420fab55189903b2218c,The meaning of miracle is presented through an extraordinary sign of God's action within creation that discloses grace and serves salvation.,validation:clear_register:catholic,3072,0.9998054504394531
embedding_02231,9ced5ae645f11f6e5f4940c52a35dd0d629a674e7d04e3526787c60ccf48815c,The meaning of miracle may include an unusual event not yet explained by available scientific or statistical models while also retaining an extraordinary sign of God's action within creation that discloses grace and serves salvation.,validation:integrative:integrative,3072,1.000415325164795
embedding_02232,768dcac3d15417aa86a864bf16f7c8cf535f5e9f7e373c7463707ad6285faa31,"The meaning of moral agency is presented through freedom, reason, conscience, responsibility, and accountability for moral action.",validation:clear_register:catholic,3072,1.0001431703567505
embedding_02233,89c1c0dfd0c9fb487d8b1e9b92c9eefdd71f6da541e3b7ba047cbf0f1ffcfff9,"The meaning of moral agency may include cognitive ability to understand options and communicate a decision while also retaining freedom, reason, conscience, responsibility, and accountability for moral action.",validation:integrative:integrative,3072,0.9999625086784363
embedding_02234,65405f04531123d83d3a8b0f9cc1fffb01a49b04e043fd8391329acb2a284c4e,The meaning of natural law is presented through moral participation in rational order knowable through human reason.,validation:clear_register:catholic,3072,1.0002174377441406
embedding_02235,08219ed07f7304648292cdb434e7dbe7ac4efe37accf454c02a6c14de7ec6787,The meaning of natural law may include descriptive regularities governing physical processes in nature while also retaining moral participation in rational order knowable through human reason.,validation:integrative:integrative,3072,1.0001397132873535
embedding_02236,bc120a577e76df153c502088c410a73554196144b5561ae9db8191242e9dcf19,The meaning of neighbour is presented through every person encountered as one to be loved through concrete responsibility.,validation:clear_register:catholic,3072,1.000287413597107
embedding_02237,e88578a7957b29d49673f47877882f58f00b4f42dc3dd075fd559b3e7cf8556b,The meaning of neighbour may include a person who lives in an adjacent or nearby location while also retaining every person encountered as one to be loved through concrete responsibility.,validation:integrative:integrative,3072,1.0001757144927979
embedding_02238,5db317a01efd42951228ba62706aee358d9bbc71da167f197899cc575d47c0db,The meaning of obedience is presented through free and responsible responsiveness to legitimate authority and divine truth.,validation:clear_register:catholic,3072,0.9999555945396423
embedding_02239,29ddfc12c91b026cb9df25c80a954e95c5ee61cdc7e68278d0126107b662dc2f,"The meaning of obedience may include conformity to rules, commands, and organisational authority while also retaining free and responsible responsiveness to legitimate authority and divine truth.",validation:integrative:integrative,3072,0.9997826814651489
embedding_02240,09956b977a3f0bf8f88d5e3fcdbbfcb0bf31010ca87bc9b832144cbe0a4db235,The meaning of original sin is presented through the wounded human condition inherited from humanity's first disobedience without personal culpability in descendants.,validation:clear_register:catholic,3072,1.0001643896102905
embedding_02241,8ed6ee2ce254e6ad972227f9bdc9f835d27fe2378dd903043a505ad3a15cbad0,The meaning of original sin may include a broad doctrine that moral corruption or guilt is biologically or personally inherited while also retaining the wounded human condition inherited from humanity's first disobedience without personal culpability in descendants.,validation:integrative:integrative,3072,0.9996424317359924
embedding_02242,3e1102130140c8847e88d45426a08683aea0cc5aa697684acfe9c83e6a8a726c,The meaning of palliative care is presented through whole-person accompaniment that relieves suffering while respecting dignity and natural death.,validation:clear_register:catholic,3072,1.0001084804534912
embedding_02243,e29fa8ddabea8a478c7089adaccb2b55f1aed0fa99e19864a8e2c02929b32a4e,"The meaning of palliative care may include multidisciplinary treatment of pain, symptoms, and quality-of-life needs while also retaining whole-person accompaniment that relieves suffering while respecting dignity and natural death.",validation:integrative:integrative,3072,1.000150442123413
embedding_02244,0ed85110268d209f1ccf2a913a714222c676a42712e50bbfcf7ef022e0d54d56,"The meaning of parenthood is presented through a vocation of generativity, education, protection, love, and responsibility for children.",validation:clear_register:catholic,3072,0.999728262424469
embedding_02245,6a8598502f782078a26399b7c7de12f9e9aef3969cb6073ffa7ac5cb4622a85d,"The meaning of parenthood may include the social and practical role of raising and caring for a child while also retaining a vocation of generativity, education, protection, love, and responsibility for children.",validation:integrative:integrative,3072,1.0003936290740967
embedding_02246,bb69ba3ab7aa3b24ae5461c4814eb22b20bb1a6b4af09a4c9185206d5a323b9c,"The meaning of peace is presented through right relationship, justice, reconciliation, order, and communion with God and neighbour.",validation:clear_register:catholic,3072,0.9995279312133789
embedding_02247,ba6080b815a0e024911437edfa17a5108b7200dae6e809671c9dd3122cc5b7a5,"The meaning of peace may include a condition in which organised violence or interpersonal conflict is absent while also retaining right relationship, justice, reconciliation, order, and communion with God and neighbour.",validation:integrative:integrative,3072,1.0002249479293823
embedding_02248,503bbe79f205a1f61f5ba00d7aa3e7d3668729b3708cae6df13e48279722b27d,The meaning of personhood is presented through the irreducible dignity of an embodied and relational human being created by God.,validation:clear_register:catholic,3072,1.000199794769287
embedding_02249,6b5328e78d0887a432a2991eec8dcfd6445ca4fdc588e7293d130bde86d56acb,The meaning of personhood may include status as an entity recognised as bearing legal rights and duties while also retaining the irreducible dignity of an embodied and relational human being created by God.,validation:integrative:integrative,3072,0.9998905658721924
embedding_02250,44c44751384767bd0c50e03307fb6adb5276d4d84e5bec28f98d650b4191b86d,"The meaning of poverty is presented through material and relational deprivation calling for justice, solidarity, and preferential concern.",validation:clear_register:catholic,3072,0.9997074604034424
embedding_02251,35f6fcf582c35390f13a091b7f760390b7a08a4e3f35c0406cf1e1c06b21089d,"The meaning of poverty may include insufficient income or resources relative to an established threshold while also retaining material and relational deprivation calling for justice, solidarity, and preferential concern.",validation:integrative:integrative,3072,1.000115990638733
embedding_02252,c69cbc02df09cf276c36a3c944b1656e6c8a947cef1388e5ecd2c44c2820d60c,"The meaning of prayer is presented through a living relationship with God expressed through adoration, petition, thanksgiving, and contemplation.",validation:clear_register:catholic,3072,0.9996606111526489
embedding_02253,a32605ba213292a3fb6b440e807cfd4bbb042b9016d47da6320e17698d13fff4,"The meaning of prayer may include attention-regulation practice focused on present-moment awareness while also retaining a living relationship with God expressed through adoration, petition, thanksgiving, and contemplation.",validation:integrative:integrative,3072,1.00047767162323
embedding_02254,f2a23172ee2b30d874a92ba32605df9b5f51093b4ae97360157d71171c55fc50,The meaning of prudence is presented through practical wisdom that identifies the true good and chooses fitting means.,validation:clear_register:catholic,3072,0.9999507069587708
embedding_02255,119e8e88ba3b41d8c11ca9cefe46f66625bccc487ee1cef008ff85797e089563,The meaning of prudence may include cautious decision-making intended to minimise foreseeable risk while also retaining practical wisdom that identifies the true good and chooses fitting means.,validation:integrative:integrative,3072,1.000215768814087
embedding_02256,42f1972d062d382075ea2f3ac4abf0cac1f2ddbf78b111547567ae4bbab6bb7b,The meaning of purgatory is presented through final purification by God's grace for those who die in friendship with God but still require cleansing.,validation:clear_register:catholic,3072,1.0002193450927734
embedding_02257,e84e37ece82a0142080001549b243e58174e034510869bacdfa704e2b2ac62a1,"The meaning of purgatory may include a general intermediate state in which souls undergo testing, cleansing, or preparation after death while also retaining final purification by God's grace for those who die in friendship with God but still require cleansing.",validation:integrative:integrative,3072,0.9999948143959045
embedding_02258,96a3e273ecd3c871f2749406d4a6c6cda22bf254180b23de1c35956b66407be2,"The meaning of reconciliation is presented through restoration of communion with God and neighbour through conversion, forgiveness, and sacrament.",validation:clear_register:catholic,3072,1.0002069473266602
embedding_02259,7fa372caf146f9e4701289f6767bfa9aa75046ca4d4d9c446d8289943ead68b2,"The meaning of reconciliation may include resolution of disagreement and rebuilding of workable interpersonal relations while also retaining restoration of communion with God and neighbour through conversion, forgiveness, and sacrament.",validation:integrative:integrative,3072,0.999733567237854
embedding_02260,c03b99a59fdf498f3e7ef3f756a4b88579dbe0c7bf116ea2c1bdc0710e0b696e,"The meaning of redemption is presented through liberation from sin through Christ's saving action, restoring communion and freedom.",validation:clear_register:catholic,3072,1.0001814365386963
embedding_02261,727144ede7fbb421cd73ecd0abdf00472630ce974fae747132bac3a114c75fe5,"The meaning of redemption may include repurchase of an asset, repayment of an obligation, or exchange of a financial instrument while also retaining liberation from sin through Christ's saving action, restoring communion and freedom.",validation:integrative:integrative,3072,1.000188946723938
embedding_02262,4cb91e01878e2f3755e10c9304363c36e3ae4db7c0f74c294e50b2eddc012d7c,"The meaning of repentance is presented through conversion of heart involving sorrow for sin, confession, amendment, and return to God.",validation:clear_register:catholic,3072,0.9996119737625122
embedding_02263,b296863e757baa82c02bba6e6dfb01622eece73ea3effd6dcfd9ec695415ddd8,"The meaning of repentance may include negative emotion and remorse concerning a past decision or action while also retaining conversion of heart involving sorrow for sin, confession, amendment, and return to God.",validation:integrative:integrative,3072,1.000162124633789
embedding_02264,b972d47a83ee45f31603cff2e9c6a29694cac4f11883a011292b65b6a1af7dac,"The meaning of responsibility is presented through moral agency, answerability before God and neighbour, and duties toward the common good.",validation:clear_register:catholic,3072,0.9996294379234314
embedding_02265,b8b4786db42ba5e4aa3f694cecdc46b0924d087a9abbbfce2809ebc88dfc756e,"The meaning of responsibility may include liability, legal duty, and accountability for conduct while also retaining moral agency, answerability before God and neighbour, and duties toward the common good.",validation:integrative:integrative,3072,1.0002690553665161
embedding_02266,83721d96b9a92f36e4372cf4585261f7ac2a6abf00536d1fcd0054e0893a7831,The meaning of resurrection is presented through the bodily raising of the dead through Christ and the fulfilment of human destiny.,validation:clear_register:catholic,3072,1.0003842115402222
embedding_02267,274cec319da2109412061c61aa90ee658a10212ee0fc20d638748988f69aba69,"The meaning of resurrection may include a broad religious or symbolic image of return, rebirth, revival, or renewed existence while also retaining the bodily raising of the dead through Christ and the fulfilment of human destiny.",validation:integrative:integrative,3072,1.0000985860824585
embedding_02268,1f525bbfde001082cab2a988d01612917a461c5c8d34e28c46cdd26a2470cf52,"The meaning of revelation is presented through God's self-communication in history, fulfilled in Christ and transmitted through Scripture and Tradition.",validation:clear_register:catholic,3072,1.0000566244125366
embedding_02269,477a2f246fc038722645cda3b90ae26dedb55182efed61c4067c42ca71c11a95,"The meaning of revelation may include the act of making previously hidden information publicly or personally known while also retaining God's self-communication in history, fulfilled in Christ and transmitted through Scripture and Tradition.",validation:integrative:integrative,3072,0.9997940063476562
embedding_02270,53b4d839697d3504628c715c3cc2fd390548cb74694d37a54e5c436aa809a79a,The meaning of rights is presented through claims grounded in human dignity and ordered toward duties and the common good.,validation:clear_register:catholic,3072,0.9996531009674072
embedding_02271,9568095d8463b86320c4d7a9d31398d8ff594984e10655622250f63c6f6598b9,The meaning of rights may include enforceable legal claims and protections recognised by institutions while also retaining claims grounded in human dignity and ordered toward duties and the common good.,validation:integrative:integrative,3072,1.0002537965774536
embedding_02272,2bbd82e552ef3ee94bb8c774de659801bb82ac7fe0107d09a3442a2dbfa58f2e,The meaning of sacrament is presented through an efficacious sign of grace instituted by Christ and entrusted to the Church.,validation:clear_register:catholic,3072,0.9997879266738892
embedding_02273,be6150dad12ef7d615334e752114549cb12ffdb953e20418222ca3f13c5e2c9e,The meaning of sacrament may include a sacred ceremony symbolising religious belief or communal identity while also retaining an efficacious sign of grace instituted by Christ and entrusted to the Church.,validation:integrative:integrative,3072,0.9995365738868713
embedding_02274,655a06e2260a86f4efe12b49c846db04b2ff46fbce11b256cdafa09da3d189f6,The meaning of salvation is presented through deliverance from sin and death through Christ and participation in divine life.,validation:clear_register:catholic,3072,0.9998893737792969
embedding_02275,752e6c032426573c6cf5e7702124ac56d1bd48e62050b461b80e9c1f401bfa3a,"The meaning of salvation may include preservation or rescue from physical danger, loss, or destruction while also retaining deliverance from sin and death through Christ and participation in divine life.",validation:integrative:integrative,3072,0.9999537467956543
embedding_02276,5dfa45a4035148dabc1a7bd386d4769271eef05eb62e596f14c16f3bf53fee83,"The meaning of sanctification is presented through growth in holiness through grace, conversion, virtue, and participation in divine life.",validation:clear_register:catholic,3072,0.9999157786369324
embedding_02277,ecfc5f8cd3cedd472492b47976f7e14fb64aab8578c8608fdc707960a6f98bee,"The meaning of sanctification may include deliberate improvement of habits, performance, wellbeing, or personal effectiveness while also retaining growth in holiness through grace, conversion, virtue, and participation in divine life.",validation:integrative:integrative,3072,0.9997517466545105
embedding_02278,f3cfddcc0f608647cd978054e95d1e54b51c3c7aabf0b42d924b5b26b40bc294,"The meaning of self-gift is presented through free donation of oneself in love, vocation, communion, and service.",validation:clear_register:catholic,3072,0.9995347261428833
embedding_02279,267327a9c1d4c0bc995be839b763f7a9d8850c0733b761b098ed834c2f463d36,"The meaning of self-gift may include costly behaviour intended to benefit another person or group while also retaining free donation of oneself in love, vocation, communion, and service.",validation:integrative:integrative,3072,1.0000306367874146
embedding_02280,fd5a3f40a8da8e550d4ef32aff1445492ba7a79b0289d51be5934c7834f7678e,"The meaning of sexuality is presented through an embodied dimension of the person ordered toward love, relationship, responsibility, and self-gift.",validation:clear_register:catholic,3072,1.000157356262207
embedding_02281,4d6945c578adb7697f1f5bdf25d2436b5f1f49fe979192cca8a00e6a690d534d,"The meaning of sexuality may include sexual identity, attraction, behaviour, and patterns of intimate expression while also retaining an embodied dimension of the person ordered toward love, relationship, responsibility, and self-gift.",validation:integrative:integrative,3072,0.9999029636383057
embedding_02282,ee54acff88e55a4d78dc8de8407896562642f9fdc41f61958713a2ebc95e848e,"The meaning of shame is presented through painful exposure requiring truthful moral discernment, mercy, dignity, and restored communion.",validation:clear_register:catholic,3072,1.0002353191375732
embedding_02283,56d292b607e479c68a988b477c3908304adf799896732dd737787ecb88dc0f4d,"The meaning of shame may include a self-conscious emotion involving perceived defectiveness and social devaluation while also retaining painful exposure requiring truthful moral discernment, mercy, dignity, and restored communion.",validation:integrative:integrative,3072,1.0001755952835083
embedding_02284,a03637aa0107b2a88847916cf516f12b1172c2d2d7ce52cfb00b2cae6c9433ee,"The meaning of sin is presented through an offence against God, reason, truth, love, and right relationship.",validation:clear_register:catholic,3072,1.0001213550567627
embedding_02285,6a2d4e3e850ce717da4fecde52eeaa48f53a8353fed50e2253c58f9c5818f361,"The meaning of sin may include violation of a rule, norm, policy, or expected standard of conduct while also retaining an offence against God, reason, truth, love, and right relationship.",validation:integrative:integrative,3072,0.9999054074287415
embedding_02286,a3a7cf6b7ec868178dd3046c2829a21b58fba1686e943a59039cf82b2aeb66d5,"The meaning of solidarity is presented through a moral commitment to the good of all, especially the poor and vulnerable.",validation:clear_register:catholic,3072,1.0002601146697998
embedding_02287,45ae90f2fd739c163095ce87371f9df5b3c34979c800f4a7e98ec0169e1dbd19,"The meaning of solidarity may include group unity, mutual support, and shared social identity while also retaining a moral commitment to the good of all, especially the poor and vulnerable.",validation:integrative:integrative,3072,0.9998242259025574
embedding_02288,8b0c0f102dd4bf453b0c4ab06b6f9889806b4fb645a9ab5bcc73455f74a5e483,The meaning of soul is presented through the spiritual principle of human life within the unity of body and soul.,validation:clear_register:catholic,3072,0.9999504089355469
embedding_02289,78bc40a50b4137164e4b2df23af38f44a2d97f36a65f78fd59ca4ebc29483c74,"The meaning of soul may include conscious awareness, cognition, memory, and mental processes while also retaining the spiritual principle of human life within the unity of body and soul.",validation:integrative:integrative,3072,1.0001479387283325
embedding_02290,36e4b8be287742fd037ca41115ebb48d000cb0ea4b85ab2022d9e25484f9b859,The meaning of stewardship is presented through responsible care for creation and goods entrusted for the common good.,validation:clear_register:catholic,3072,1.0002177953720093
embedding_02291,e099e808ec57aa00af4ea5f940b3ab8221213a55be15e755f85e4ffe48404f46,"The meaning of stewardship may include administration of assets, resources, risks, and organisational responsibilities while also retaining responsible care for creation and goods entrusted for the common good.",validation:integrative:integrative,3072,1.0000596046447754
embedding_02292,dc29eebe1532a0505a1eed49b21580b1299e885900b5923aeebf19b8b3532ac3,The meaning of subsidiarity is presented through ordering social authority so lower communities can act while receiving necessary support.,validation:clear_register:catholic,3072,0.9997783899307251
embedding_02293,714cd9969f99db17335aa635a4bcc56844bef8e96592f34213d9919548129a03,The meaning of subsidiarity may include delegation of decisions from central institutions to local units while also retaining ordering social authority so lower communities can act while receiving necessary support.,validation:integrative:integrative,3072,0.9994260668754578
embedding_02294,5d173324a0497280f24ca920caff0b94699b61167b674f9d3973a110d5be47bd,"The meaning of suffering is presented through an experience calling for compassion, accompaniment, hope, and rejection of abandonment.",validation:clear_register:catholic,3072,0.9999955296516418
embedding_02295,bb2533361535093c7a227791d10cb0563705abd1dbd846e8e5d8433bf07e4ee4,"The meaning of suffering may include pain severity, distress symptoms, and impairment requiring clinical management while also retaining an experience calling for compassion, accompaniment, hope, and rejection of abandonment.",validation:integrative:integrative,3072,1.0001411437988281
embedding_02296,e42898f13effc20149acbb55dd80d7d4446fb831413a29eeb4fa3e8039c3b0fb,"The meaning of suicide is presented through grave human suffering calling for protection of life, mercy, hope, and compassionate accompaniment.",validation:clear_register:catholic,3072,1.0001720190048218
embedding_02297,edfd335d9cdb3a412d0ee23b91696f9077c551d88cf311b8bedb0225c668e891,"The meaning of suicide may include acute suicide risk, psychological distress, safety planning, and crisis intervention while also retaining grave human suffering calling for protection of life, mercy, hope, and compassionate accompaniment.",validation:integrative:integrative,3072,1.000470519065857
embedding_02298,9c57418d6aec056f3dc5a8a93259e261ed45e5654f8d0095dd1755c29517df81,The meaning of temperance is presented through a cardinal virtue ordering desires and pleasures through reason.,validation:clear_register:catholic,3072,1.0000860691070557
embedding_02299,3f2b2a504ca2984cf2b81528ebf873ed47939c754eec445b3c6c00fd324b83f5,"The meaning of temperance may include self-control, restraint, and moderation of consumption or behaviour while also retaining a cardinal virtue ordering desires and pleasures through reason.",validation:integrative:integrative,3072,1.000198245048523
embedding_02300,e548dad2a0b06419ef7dad2b2a302e83b7b59dae047dadcb8cde9dbf713e2883,"The meaning of truth is presented through conformity of mind and life to reality, honesty, and ultimately God as truth.",validation:clear_register:catholic,3072,1.000165343284607
embedding_02301,9a5e72e8aa3eecf71dc713e63e77483e773fab463f283d491aa44584579309d9,"The meaning of truth may include correct factual representation and correspondence with observable evidence while also retaining conformity of mind and life to reality, honesty, and ultimately God as truth.",validation:integrative:integrative,3072,1.000393271446228
embedding_02302,bbb51fe144637e406e16521e568da8d05e4763cf26f195c48259097c2942d32e,The meaning of virtue is presented through stable habits ordered toward the good and formed through moral action.,validation:clear_register:catholic,3072,0.9995458126068115
embedding_02303,b0c5b5d04421bbd14f22f727f1929faacf6500217f77aadd98729f91b64dbfb4,The meaning of virtue may include socially valued character strengths and positive behavioural tendencies while also retaining stable habits ordered toward the good and formed through moral action.,validation:integrative:integrative,3072,0.999862551689148
embedding_02304,2466839e00ffc9d7889a5bb7fd433e9530f70714dca2f8366771f942a7b92dce,"The meaning of vocation is presented through a divine call to holiness, service, relationship, and a particular form of life.",validation:clear_register:catholic,3072,0.9998309016227722
embedding_02305,00248617241d76b546c3f37f6ddba23eb6dbd3bde2a3f2d830ff1bed48844c27,"The meaning of vocation may include a personally meaningful occupation or professional career while also retaining a divine call to holiness, service, relationship, and a particular form of life.",validation:integrative:integrative,3072,1.000004529953003
embedding_02306,af6b204783e88de32c66ee23ce8fa033da375507d9bb6820128a7b662b9c24cf,"The meaning of vulnerability is presented through shared creaturely dependence that grounds responsibility, protection, and solidarity.",validation:clear_register:catholic,3072,0.999670684337616
embedding_02307,0f32dcbb7a46cd3d0482372bc9d075999478c1bfb40828231b2b1ce5e32bb7cc,"The meaning of vulnerability may include heightened probability of harm due to exposure and reduced protective capacity while also retaining shared creaturely dependence that grounds responsibility, protection, and solidarity.",validation:integrative:integrative,3072,1.000077247619629
embedding_02308,643711da7db8125e411c6e33202a28edcce77d1ac3db0179686a979d880e5e21,"The meaning of work is presented through participation in creation, service, human dignity, solidarity, and the common good.",validation:clear_register:catholic,3072,0.9998419880867004
embedding_02309,dddae6817810c96e11bf47dad9511e33425cbd244cdc9ee9b822a567969c8d8a,"The meaning of work may include contracted labour exchanged for wages, income, and economic production while also retaining participation in creation, service, human dignity, solidarity, and the common good.",validation:integrative:integrative,3072,0.9997527599334717
embedding_02310,3905050e6f5a0cb6a477fa7acc068c326f38af8b6088b95642bde10a1bb5f50f,"The patient is in irreversible terminal decline and needs comfort, presence, and appropriate final care.",validation:critical:critical_review,3072,0.9998709559440613
embedding_02311,d3d6437faca2354b4f508bd55a28f5aab96c4b64b52848fe95d805fc77e0b2d8,The person reports imminent suicidal intent and requires urgent safety intervention and sustained support.,validation:critical:critical_review,3072,0.999851644039154
embedding_02312,79ec4dccb3ec9cd0f09940214034deaa66172c4883a21b90887e521ae68adc8f,"The prognosis has become grave, and the patient needs medical care together with truthful human accompaniment.",validation:critical:critical_review,3072,1.0000946521759033
embedding_02313,dcfc4cd851ca88c5bd216a517042823d966e3c0c17a61ab775fa6f3e2ea0fe44,The terminal patient requires urgent relief of pain and breathlessness together with whole-person support.,validation:critical:critical_review,3072,0.9997785687446594
embedding_02314,c61c644ebdb34d53fb7318a45c67061fb3d730f59c224dee5341901b74359da4,"This account connects Church with the people of God and body of Christ gathered by the Spirit in faith, sacrament, mission, and communion.",validation:clear_register:catholic,3072,1.0001931190490723
embedding_02315,c7b80de89271e748d7e3da0d3b20af7999f7c6142ac6cf52eb5bb33ab85dacd9,"This account connects Eucharist with the sacramental presence of Christ, memorial of the Paschal mystery, sacrifice, and communion.",validation:clear_register:catholic,3072,0.999629557132721
embedding_02316,0ec9e79254a48d636836397ec62675046acc60506be05a22e970e1b3a0cb437d,This account connects agape with self-giving love rooted in God's prior love and extended to every neighbour.,validation:clear_register:catholic,3072,1.0004185438156128
embedding_02317,db561ccc98ab072a5d887801631577bcff370d2ab8b914652cab0aed9d380ea7,This account connects atonement with reconciliation with God through Christ's saving self-offering and the restoration of communion.,validation:clear_register:catholic,3072,1.0000559091567993
embedding_02318,c849978cb3a1ede37a0503773a60314d5aa0f992730b359f46d8b71d9039df88,"This account connects autonomy with responsible self-governance within truth, relationship, and the common good.",validation:clear_register:catholic,3072,1.0003852844238281
embedding_02319,9ab53ea9d83ee75ab456c727abe4c84e12f3e02ecb75e5ecaf6ae99d3662d946,"This account connects baptism with sacramental rebirth in water and the Spirit, incorporation into Christ, and forgiveness of sin.",validation:clear_register:catholic,3072,1.0001591444015503
embedding_02320,f2868d4bbab4e75364092ef0eb97aea91d1aef70026706d88a1928b81890295c,This account connects body with embodied personhood and body-soul unity within creation and resurrection.,validation:clear_register:catholic,3072,0.9998416900634766
embedding_02321,2cd63dc38fe11e5e53509f7b96cd57f7a22da4a6bb96a29c62e5d661e0d46a6f,"This account connects care with loving attention to the whole person through presence, responsibility, and solidarity.",validation:clear_register:catholic,3072,0.9998351335525513
embedding_02322,7aec59c3127631301baefd71614ee836a9d2df22c173f32eba80499a48d64391,This account connects caritas with divine love received and enacted as love of God and neighbour.,validation:clear_register:catholic,3072,0.9999650120735168
embedding_02323,59bdce03202c5f884a0c2658407d3ba050ea9447ea353f6dcc56de6f9058371c,"This account connects celibacy with a freely embraced vocation of consecrated availability, service, and eschatological witness.",validation:clear_register:catholic,3072,1.0001469850540161
embedding_02324,9f4d3153182a6c74f65300c70702827410f8223699b785ff9010206e1b19bded,This account connects charity with the theological virtue of loving God and neighbour through participation in divine love.,validation:clear_register:catholic,3072,0.9995478987693787
embedding_02325,593024971d37e7a268a0c456f91d329199c726aad9f93589134e9c63c5702d17,"This account connects chastity with integration of sexuality within the whole person, vocation, freedom, and love.",validation:clear_register:catholic,3072,1.0002219676971436
embedding_02326,fa08043455c28d52af7a9c77913d431d3c17c798dc6c67c1b7a0c07897a0e871,This account connects common good with social conditions enabling persons and communities to reach fulfilment together.,validation:clear_register:catholic,3072,1.0007416009902954
embedding_02327,6060323cb0d85af82fb0411642a624d770a1ca52c95f233fe7dcf6e954b82863,"This account connects communion of saints with the spiritual communion of the faithful on earth, the souls being purified, and the saints in glory.",validation:clear_register:catholic,3072,0.9999109506607056
embedding_02328,f52beb8398ec09d14501e83e7714f27c272a74fc8baa593484d79cabc0f9f91b,"This account connects communion with participation in shared life with God and others through grace, faith, and sacrament.",validation:clear_register:catholic,3072,1.0002410411834717
